KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKfunksjon0000_kode,KOKfunksjon0000,KOKart0000_kode,KOKart0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,-20995.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-25124.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-11651.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,4688.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-25731.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-22856.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-71158.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-8047.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,-3850.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,7419.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,-22878.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-26811.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-13186.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,-954.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-31527.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-28081.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-76693.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-8047.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,-2691.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,8886.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,-21047.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,-25186.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,-11683.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,4626.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,-25769.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,-22882.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,-71181.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,-8047.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,70.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,61.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,148.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,225.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,177.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,319.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,244.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,190.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,135.0
1130,Strand,FGK1c,"Fellesutgifter, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,202.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,11548.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,12141.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,14129.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,14850.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,16568.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,15261.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,17193.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,18216.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,22386.0
1130,Strand,FGK2,"Kultursektoren, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,21196.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,21843.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,24998.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,27709.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,30537.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,33051.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,27364.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,29046.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,34652.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,41208.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,42870.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,16741.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,19929.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,22084.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,23892.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,27149.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,23946.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,23479.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,29549.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,35890.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,37580.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,17466.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,18461.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,20330.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,23399.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,27125.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,24082.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,26841.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,31346.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,36398.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,34863.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,2473.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,1900.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,8083.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,6660.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,5509.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,53031.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,87296.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,7926.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,8948.0
1130,Strand,FGK2,"Kultursektoren, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,2755.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,6857.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,6146.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,7509.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,9421.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,9313.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,10553.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,14033.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,12746.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,16261.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,18058.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,13190.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,11438.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,15242.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,15732.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,16254.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,17817.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,21441.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,20319.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,25406.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,28729.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,4431.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,5593.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,8350.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,9529.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,9240.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,9943.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,12024.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,13764.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,18170.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD2,Netto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,18794.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,12867.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,11100.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,14859.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,15409.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,16107.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,17243.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,21260.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,19980.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,25216.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGD4,Korrigerte brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,28314.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,2615.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,2973.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,11745.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,6000.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,27444.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,11009.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,10251.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2022,2022,3377.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2023,2023,5665.0
1130,Strand,FGK3,"Plan, byggesak og miljø, kommune",AGI5,Brutto investeringsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2024,2024,9339.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2015,2015,3594.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2016,2016,3284.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2017,2017,2748.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2018,2018,2820.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2019,2019,2968.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2020,2020,2463.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2021,2021,2049.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2022,2022,2902.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2023,2023,3341.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AG16,Lønnsutgifter fratrukket sykelønnsrefusjon,KOSbelop0000,Beløp (1000 kr),2024,2024,4731.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2015,2015,6991.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2016,2016,9171.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2017,2017,10321.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2018,2018,12812.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2019,2019,9154.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2020,2020,7282.0
1130,Strand,FGK4,"Næringsforvaltning, kommune",AGD10,Brutto driftsutgifter på funksjon/tjenesteområde,KOSbelop0000,Beløp (1000 kr),2021,2021,10546.0
