KOKkommuneregion0000_kode,KOKkommuneregion0000,KOKkapittel0000_kode,KOKkapittel0000,KOKregnskapsomfa0000_kode,KOKregnskapsomfa0000,ContentsCode_kode,ContentsCode,Tid_kode,Tid,verdi
1130,Strand,KG89,E.1.6  Premieavvik,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,561.0
1130,Strand,KG89,E.1.6  Premieavvik,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG89,E.1.6  Premieavvik,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG89,E.1.6  Premieavvik,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG89,E.1.6  Premieavvik,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG89,E.1.6  Premieavvik,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,561.0
1130,Strand,KG89,E.1.6  Premieavvik,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG89,E.1.6  Premieavvik,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG89,E.1.6  Premieavvik,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG89,E.1.6  Premieavvik,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,3323441.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,3606297.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,3845342.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,4089204.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,3323441.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,3606297.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,3845342.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,4089204.0
1130,Strand,KG107,Sum egenkapital og gjeld (C+D+E),C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG105,F. Memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG105,F. Memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG105,F. Memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG105,F. Memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG105,F. Memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG105,F. Memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,0.0
1130,Strand,KG105,F. Memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,0.0
1130,Strand,KG105,F. Memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,0.0
1130,Strand,KG105,F. Memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,0.0
1130,Strand,KG105,F. Memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,49683.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,32325.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,50720.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,109401.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,49683.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,32325.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,50720.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,109401.0
1130,Strand,KG108,F.1.1 Ubrukte lånemidler,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG93,F.1.2 Andre memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG93,F.1.2 Andre memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,1042.0
1130,Strand,KG93,F.1.2 Andre memoriakonti,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2020,2020,-50725.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2021,2021,-33367.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2022,2022,-51762.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2023,2023,-110443.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,B,(Fylkes-)Kommunekasse,KOSbelop0000,Beløp (1000 kr),2024,2024,
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2020,2020,-50725.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2021,2021,-33367.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2022,2022,-51762.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2023,2023,-110443.0
1130,Strand,KG94,F.1.3 Motkonto for memoriakontiene,C,(Fylkes-)Kommuners konsoliderte regnskap,KOSbelop0000,Beløp (1000 kr),2024,2024,
